text,hatespeech_comb
não tinha visto a votação já vou votar espera que a contagem dos votos não seja como em angola,0
a natureza é mesmo perfeita olha esses filhotes nascendo ___ quantos rts essa mamãe merece hein,0
andei lendo aqui na rede social que o sr anda engolindo muita coisa ultimamente o que importa é ser feliz abraço,0
ando a passear pela baixa do porto e encontrei um prédio que não foi transformado em turismo de habitação juro vou jogar no euromilhões,0
andréia sadi reporter da globonews agredida por marmanjos militantes de esquerda na coletiva pós derrota do hadda _,1
são irônicos e se você concorda com algum reveja seus conceitos,0
a pimenta comentada na estrevista,0
hj tdo mundo preoc c uma colega no escrit que eu sabia q tinha ido fazer entrevista eu disfarçando e fazendo a preocupada,0
ixi nêga tá em sampa não aqui tá um dia lindo nem sei que tô fazendo em casa acompanhada de uma colica danada,0
lindo inclusive intrigante isso é massa,0
nusssss magavilha heinnn massa esse promo,0
taí qria um picolé de carambola ou jambo mas o dia hj mto trab e a noite a solidão é fera,0
sai sapatão incubada,1
angola ainda não ratificou o acordo ortográfico de língua portuguesa escrevam bem yh,0
angola se é possível produzir um cartão eleitoral fiável porque não conceder também bilhete de,0
angola é um drama e não uma comédia,1
por algum motivo já pensei deve ser de cabo verde porque cabo verde não sei a propósito fui o _,0
angola vs mali psg vs barcelona mera consciência ou será que angola não é a única equipa fraca,0
sua vida e babar o ovo da bia e a bia e feia e gorda,1
miga dá uma fuçada lá primeiro livro da minha amiga eu reviso,0
nossa ta chiques rs mtos contatos hahaah ta boa,0
num dá vontade de fazer um comentário desaforado pra essa menina acho que vou fazer,1
tá no msn,0
tem galinha gisada ahhh me convidaaaaaaaaaaaa rsrs,0
vixi as tretas,1
virou fiscal de piada agora manda a multa la pra casa,0
anos de pt levou o brasil a pior crise economica da história do nosso país e os doentes esquerdistas vão dize _,1
anos de lembro que eu era casado qdo era o finado agora é tarde e eu ouvia pela band fm pq minha ex mulher não gostava do danilo,0
anos que o chorão mudou de banda trocou o charli brau jr pelo sepultura,0
a nossa nação é a nossa casa correcto e as casas têm portas não é verdade então,0
anos sem mamonas assassinas se eles fossem vivos você estaria fazendo textão acusando os cara de machismo homofobia racismo etc,0
a notícia é velha mas o preconceito está sempre presente,0
ansioso para o comício na flórida amanhã grande multidão à vista,0
ansioso para ver a página do facebook do fora do ar ajude com sua denuncia,0
antes de irem atrás de notícia requentada desonesta intelectualmente da assista este vídeo do _,0
antes do overdose de tourette chegar à vossa cidade decidimos apresentar nos um pouco melhor eis manel cardoso,0
antigamente ninguém se ofendia,0
senhor primeiro ministro corte nas gorduras do estado e nas mordomias para os dirigentes isso sim,0
então viva o pnr certo sr primeiro ministro,0
só pode estar a gozar com as pessoas homofobia é a selvajaria islâmica que tanto gosta importar,1
angola não wi,0
ao contrário do sistema o defende as forças da ordem e a segurança,0
ao crime e traição à nossa identidade o sempre foi contra há que desobedecer a tal estupidez,1
ao longo de sua história tem defendido o estado democrático de direito mas só para o lado esquerdista oab sp _,1
ao mestre com carinho luiz carlos alborghetti jornalista radialista com culhões e r i p,0
a opinião deste tal juiz que praticamente impede que as forças de segurança do nosso país funcionem é ridícula e _,1
a organizadora da marcha da mulher nos eua é a favor da implantação da sharia no país e tem ligação com o hamas,0
aos mariquinhas que passam o dia twittando eu voltei,1
aos poucos vamos acabando com essa tentativa de destruir nossa democracia,0
a outra lá fica de cara feia aí se abre toda com a droga do sertanejo mulher burra viu,1
ao vivo declaração conjunta do presidente trump e primeiro ministro shinzo abe,0
apagão no nordeste e só agora fui descobrir que lá tinha energia elétrica kkkkk,0
aparentemente as páginas do livro de cavaco silva contêm mais enxofre do que os armazéns da sapec em setúbal,1
aparentemente sem ligações terroristas mas não vêem que o islão contém o ovo da serpente terrorista ou não de _,1
a partir do momento q vc ri d piada d loira português gaucho vc perde o direito d se ofender c qualqer outro tipo de piada danilo gentili,0
apenas uma brincadeira dizem,0
apesar de não gostar de fazer malas fazer a mala para angola a esta altura do ano vai bater pq só vai entrar roupa de verão,0
apesar de serem da australia ac dc é uma banda de homens de verdade,1
apesento lhes novo recurso muito usado na internet hj em dia i r o n i a,0
a petição que pede a despenalização da foi aprovado por unanimidade na comissão parlamentar vergonha,1
a pl propõe imigração em massa de refugiados islâmicos para o brasil não queremos a sharia no brasil _,1
a pm não é racista já vi policial negro ok,1
a pm tem é que entrar metendo o cacete nessas escolas ocupadas bando de vagabundo que nao quer estudar e fica morando na porra da escola,1
a politica brasileira é como um mercado de peixe o peixe fede mas as pessoas estão acostumadas com isso e acham normal,1
após anos de ivg interrupção voluntária da gravidez os números de abortos diminuíram e o índice de,0
após dois dias de conversas muito produtivas o primeiro ministro abe está voltando ao japão,1
após forçado a se desculpar pela péssima e imprecisa cobertura de mim após vencer as eleições o notícias falsas _,0
a possível vitória de geert wilders é mais uma esperança para esta europa em mudança força,0
após ter sido declarado persona non grata no algarve e no alentejo henrique raposo corre agora risco de vida no twitter resta lhe o tinder,1
aposto que um bom advogado podia criar um bom argumento do fato do presidente obama grampear meus telefones em outu _,0
a praga está valendo,0
apresento vos o meu missil aen totalmente dirigida para angola sem dó e piedade se angola não é nossa mais va _,1
a primeira parte dos patriots foi horrível alguém me sabe dizer se o palhinha também joga lá,0
a procuradora deborah duprat diz que a criança não pertence a família dr miguel nagib advogado e responsável,0
a professora de e f escreveu meu nome errado que mulher burra,1
a propósito não vai a campus party lugar de baitolinhas sem amigos reais e muito virgem também,1
apropriação de culturas árabes não é moda é pacto narcísico by,0
a própria culpada pela exposição é a filha da maria do rosário que postava fotos com drogas e nudes em seu próprio instagram,1
a próxima jornada do overdose de tourette on the road joga se toda a norte mar viseu mar porto mar a _,0
a publicidade ainda respira,0
aquela campainha q se ouve nos directos da assembleia d república serve para nos recordar que aquilo não passa de um dispendioso infantário,1
aquela gente vestida de branco parecia com o céu mais o céu é lugar de santo,0
aquelas operárias que foram queimadas dentro da fábrica em são mais que muito bundão covarde sem carater,1
aquelas pessoas que querem mudar o mundo mesmo não sabendo conjugar um verbo,1
aquele símbolo que dá aquela fome,0
aqui no barzinho na barra com a elite opressora bjs boa noite,1
aqui no brasil tem tantos refugiados da guerra na síria e não temos qualquer registro de ataque,1
eu não tenho cachorro,0
foi meu cachorro que digitou isso,0
a redução da pena para estupro de vulnerável seria um retrocesso gigante na legislação brasileira primeiro,0
argumentos cristãos são os maiores perseguidores de religiosos ninguém se importa com sua idéia você é luná _,1
argumento tu é burro não refuta nada do que falei com fatos lógica e verdade você vive e se esconde dentro de _,1
não sei só estamos divulgando,0
arnold schwarzenegger não pediu pra sair do aprendiz foi demitido pelo fraco ridículo ibope dele não por mim tr _,0
arrisquei cantar essa canção em tributo a demis rousso muito emocionada fiquei com receio de dar branco na hora,0
mil chamadas recebidas destas mais de mil relativas a violência contra a mulher você sabe ler,0
moço esse é um post do facebook que automaticamente é publicado no twitter deixa de ser burro pqp,1
vc literalmente não deve ter nada pra fazer viu,0
a sapa dessa cidade sou eu,1
a sapatão mais linda do mundo vai me dar um livro hoje rs,0
a saudade que eu estava acabou kkkkkkk ta gorda e feia deixe quieto com esses lixos,1
a sbx deve ter sapatão nos organizadores kkkkk pq é só essas cover gay ue,1
a senadora do paraná mandou você mulher fazer greve de sexo,0
as feministas me odeiam não se preocupem eu odeio elas também,1
as forças malignas da esquerda estão tentando dominar minha mente o que ta acontecendo,0
as fufas celebram o dia da mulher,1
as fufas d lx são tão falsas q dói kkk,1
as fufas do benfas ganhavam sp kkk,1
as fufas são malucas,1
as fufas usam sempre o msm argumento como mais cona que tu,1
a sharia é o conjunto de leis islâmicas que você não vê o feminismo fazer protestos veja alguns pontos da sharia,0
o bom de xingar a falecida é que tô chamando de ruim feia e gorda ao mesmo tempo,1
ashsahashsahdsas melhor meme,0
a situação da europa resumida aceitar refugiados e lidar com risco de terroristas infiltrados ou não aceitar e ser taxado de xenofóbico,1
as melhores mulheres são as que querem trepar com você e as piores são as que não querem lemmy motörhead,1
as mosqueteiras a e a não se livraram de perguntinhas básicas,0
as mulheres estão descobrindo que mulher é bom coisa que os homens já sabem há séculos,0
as mulheres n sabem lidar c a verdade ontem disse a amiga q ficava melhor d rabo de cavalo começou a chorar e bazou para a quimioterapia,0
a sociedade evoluiu os tempos são outros ok legal meus parabéns,0
a solução para o racismo é parar de falar sobre ele foi o morgan freeman q disse,0
a sorosmídia tenta de todas as maneiras fazer o ocidente engolir os refugiados aqui não neném,0
a sorte do fernando pessoa foi o ainda não ter nascido conseguem imaginar os heterónimos a serem denunciados no twitter,0
as pedras clamarão,0
as pessoas não entendem que no meio dos refugiados tem inúmeros terroristas é uma coisa tão óbvia,1
as redes sociais são muito isto o jornalismo não deveria ser,0
as refeições na deveriam ser iguais às das cantinas das escolas isso sim seria dar o exemplo,0
assaltaram o mercadinho encontre o culpado,0
as sapatão tudo seguindo a aly,1
assessoria de comunicação do proíbe a palavra feminismo feliz dia das mulheres,1
assim como cabe aos pais a educação sexual dos seus filhos quer que desenhe,0
assim sim uma voz lúcida na cúpula da igreja católica,0
assim sim um homem determinado e cumpridor força,0
assim vc mata o papai a mamae a titia e a vovó,0
assine a petição contra a construção de mais uma mesquita em lisboa,1
assista o e então continuamos a tornar a américa grande novamente,0
as supostas revoltas nas cidades natais de alguns republicanos são na verdade em muitos casos premeditadas por at _,0
