text,is_hate_speech
bando merda user user ouser fazer menos escreveu livro users ouser fizeram vida nada,0
user user user user user user user user dejen tomarse fotos y trabajen verdad sean ridículos pasarán la historia el gobierno más nefasto ha existido,0
user vergonha nacional,0
distancia fdp,0
daí leicontinua sendo bosta,0
user user musertos clientes user vai fazer falta 😔 verdade tirando pessoa tão agressiva inútil clientes apenas atraídos loja,0
puta,0
user compra aplicá filhos sobrinhos netos der merda fabricante avisou problema,0
user errou duas vezes primeiro fala segundo 0ela falta respeito ir trabalhar bêbado,0
sei briguinha idiota consigo controlar,0
anac mete pau meninas also anac ai olha aí última vez falei faz séculos ana caroline hoje,0
user disse sexo,0
ter alguém pra peita jojo user,0
odeio sentimento odeio,0
user kkkkkkkkkkkkkkkkkkk maldito mlk,0
pode tantas pessoas sabendo ta pais doenca ainda reúne mutidao dessa revoltante porque agente faz parte pra nao ficar pior ja ta povo tudo junto raiva pra ver acaba resto país,0
crianças sobreviverem pandemia futuro vão envergonhar ter participado papelão ridículo desses,0
url algum corno pra fazer boa,0
user culpa voces apoiaram brilhante ustra idiotas,0
mendigo votando bolsonaro poste mijando cachorro kkkkkkkkkkkk,0
user cara to mt fodido tristana midasdbasdihasjbodsadas url,0
acho user defendeu nazismo olha gosto queria dizer favor imbecil nazistas poderem dizer nazistas justamente pra gente saber idiotas defendem porque proíbe vão pro subsolo procriam forma escondida proliferam defender nazismo querer pessoas possam dizer oque algo absurdo fato prefiro alguém diz quão idiota assim sei tipo pessoa falando ter partido nazista terrível menos saberíamos fdp nunca votariamos neles contrário hoje tá cheio nazista homofobico governo vcs sabem,0
user bosta 💩💩💩💩💩,0
user pede dados comprovar educação brasileira merda pediu claramente dados pudessem discutir sobre evolução educação user defende n evolução baseado senso comum pede fundamente algo concreto,0
user fode então,0
mãe elogiando prima q ódio jkkkkkkkk veia lazarenta,0
propaganda lixo ensinam presta diz ditado aqui faz aqui paga justiça maior user ainda mexer pequeninos todos filhos user misericórdia vida produziu comercial,1
ensinar sobre diversidade respeito próximo besteira,0
user user burrinho mandou lista jogos multi,0
cansado deste papo politica pode polarizada karalho política polarizada qualquer lugar onde eleiçôes democráticas user exemplo rapaz comunicador user própria pobre opinião nada dados reais opinião igual cú cada,0
mulher doida kkk,0
povo idiota seguir louco noção,0
user fala quê nunca roubou povo perguntam user user roubou todo país user tú presidiário safados cadê user tú filhos têm user tú presidiário user quê tú têm tú filhos tú vítima nada user safado sítio menos roubou trilhões reais besteiras,0
gay baitola nao falou nada,0
user user havia alertado monark sobre responsabilidade canal desse tamanho pena deu ouvidos quantidade vezes rapaz falou besteira dá pra contar,0
rt user q bang chan pinta própria unha fica tudo cagado pinto própria unha,0
user verdade pqp kkkkk lembrado,0
user bomba relógio tantos comentários outros entrevistas completamente ignorantesfalta conhecimento agora nesta entrevista mostra falta conhecimento pois queria liberdade partido diz contra realmente contra realmente conhece nazismo nunca deveria favor completamente incoerente demorou sair preparo tipo trabalho,0
user user user también sos estupida tomarte literal un meme es una forma decir ridicula,0
user tomar cu multilaser faz rebrand empresa chinesa décadas hoje pobre otário fodido consegue comprar aliexpress chega menos 30 caras vem falar disso quero aí foda,0
rt user hoje companheira natália szermeta militante mtst assumiu presidência fundação lauro camposmarielle franco es…,0
ridículamil vezes ridícula,0
“não usa porque veado jogo bixo 😭😭😭😭😭🥲😡😡😡😡😤😤😤😤😤” agora explica craque conexão veado homossexualidade discussão besta caralho url,0
tô puto júnior falador merda,0
es user burla la user esa user mataron malditos deberían star user user la cárcel siempre 🤬🤬,0
user user user user nautico desde q entendo futebol serie c d vou ta aqui xingando vermes igual voce torcedor momento,0
user user lele fofoqueiro safado,0
user user smt trouxa,0
garotinha 8ano puta gosto musical voz perfeita queria q filha,0
dua lipa avril coldplay dia pronto tava feita rir quis fazer farofa todos dias dessa merda ano url,0
user então achei merda ter colocado nessa temporada menos reação eloise horrível sei vai ficar próximas temporadas,0
piranha krl n deixa claro nada q épra fazer trabalho,0
user user user passando vergonha amigo gays existem supere,0
burra cheia dava umas patrocinadas brabas nuns rolês pro bonde soy fodido,0
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk user fooda user sacoo porra,0
lo lindo y bandido qq benja😍😍,0
user gosto programa acho user fez cagada arrependeu verdade burro sabe tava falando vejo user cara inocente falta maldade visão acho precisava cancelado ter retratado user user onde vc sucesso,0
bota moral nessa porra user 😂😂😂😂,0
toda hr queda luzvai acabar queimando coisas nessa porra 😡,0
olha minions ai gente kkkkk vergonha 😂,0
lixo comercial,0
ok pero inumaki haciendo el discurso maldito en jjk 0 hashtag url,0
user cretino desse quer dono bbb 22isso vai acabar pois chegas conversas moles deleaye chorarrr chorou muits vezesair viu pobre esposa sabem quer cara enganou muitas vezes viu,0
rt user user cara ridículo insuportávelnão consigo ouvir voz desse mala,0
comercial mó boa user pensando haveria suquinho laranja ai user ° ͜ʖ user ° ahhh delicia user user agradecer boticário ppks consegui ajuda desses perfumes d kkk,0
user user user leva cria demônio filho bolsonaro zema pra puta putim,0
lembrei vez dei chute clavicula muleke 10 anos 8 bichona correr pra diretora ai pq vc fez pergunta pra ta incomodando ai contar tava incomodando diretora ficou puta,0
son tan retardados los hombres,0
usertomara user paguem entrevista mano rua userpuser user neguin ganhando like porra toda cima cara brincadeira,0
tudo pensando parte igor deixou companheiro ir falando merdas ideia hora outra chegar ponto chegou agora ter oportunidade chutar bunda companheiro kkkkkk 🙅🏻‍♂️,0
ngayon ko lang narealize medyo maldita pala ako hahaq oki pake ko putangina,0
user claroooo los burros buscan rascarse y los orangutanes también url,0
user sempre curti simplesmente acharam bebidas drogas fariam diferença nunca contra hoje percebo pessoa alterada fala algo destruir tudo vcs contariam user user acho volta cima sim excluindo user cancelamento mídia concordo acho bem infeliz aprendizado assuntos bebida drogas combinam,0
user user diga aids herpes lúpus lixo desgraçado gay gayzao bixona,0
lixovergonhoso,0
vídeo prega diversidade amor favornão faça tipo comentário baseado ignorância,0
cara 99 retardado manooo q ódio,0
user user araujo useru negro moro favela medo amigo morrer mao vagabundo hj dia user digo melhor jair acostumando,0
parem hipocrisia canalhas user aconselham uso máscaras entanto equipes repórteres trabalham proteção alguma dia tá chegando,0
voz insuportável,0
user safada lazarenta,0
quero ver fazer vídeo respeitando pais velho sim ensinar criança ensine caminhos bons costumes pais horríveisuser user brincar divertir coloquem coisas erradas cabecinhas pessimo,0
user amg to indo assistir “o assassino clovehitch” eh serial killer amoo,0
tá mão peito cara desconforto deixa pânico porra url,0
maconha derrete user melhorar saida user,0
miley impecável vai foder amo mulher pronto acabou,0
rt user nasceu pra macumbeiroa nunca vai evang茅licoa gra莽a ex煤 nunca laroy锚馃敟,1
melhor propaganda mundo user outros assim amado sinceramente religiosos seguindo pensam pouco antes vim falar merda deixem outros serem felizes vão cuidar vida vcs boticário todo respeito,0
user user user otário user,0
user vida peido capeta user,0
user penso possam delírios mente perversa doentio discernimento crítico,0
nazis,0
user user user user user user tá falando aporte mínimo valor compra burrinho quer falar bloomberg maior canal finanças negócios eua quer comparar uol ge espn br kkkkkkkkkkkkkkkkkk mt burrinho,0
trataram user feito moleque inventaram desculpa tiraram circulação pior juntaram panos bunda,0
user eres un hipócrita eugenio derbez están pagando con darte programa tus patrocinadores daniel servidje y claudio x gonzález url,0
cara fala merda pensa merda ainda culpa merda povo,0
61409você quer carente ache outra coisa logo passa crentelha lixo evolua,1
user abusador criança tolerante lactose podia ter matado criança,0
putamerda q beijo bom caralho,0
00h user user user user user fazendo parada baitola pra dizer coisa importante viados boa noite rapaziada,1
rt user ridiculo opniao importa url,0
user pero los burros los ministros siguen mal gastando el dinero en los penales con esas lacras antisociales según ellos estos sujetos cambiaran mentalidad pero ellos ya estan enfermos,1
user globo user lixo,0
user user paguem lula verme lavajateiros vagabundos quebraram economia elegeram psicopata moro capanga milícia vem falar sistema pilantra provinciano extrema direita vai p lixeira história nenhum dinheiro paga destruição fraude lava golpe causou,0
ganhei bolsa integral cursinho vivia social rolêzinho passei faculdade final ano namorada palmeiras campeão brasileiro porra ano lindo 🤩,0
user 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 vagabundo cachaceiro vai perder primeiro turno roubo brasil nojo desse bandido cachaceiro vagabundo mentiroso bosta representa brasileiros apenas militantes pão mortadela pagos,1
✨papo sobria✨ comeca agr 1° topico nenhum beijo melhor odeio pensar vc todos beijos acho lado 2° topico odeio multidões hj dificil superar ajudaria igual ajuda todos medos fudeo fml xonei,0
foda fumar maconha,0
user papo maconheiro,0
máscaras pescoço proteção assim previne porra,0
trouxa pra ver casal usou coitado tudo fama ficarem mídias q indenizar coitado 😓😓😠😠,0
sempre assisti flow lado acho melhor studio flow monark cair afinal cara sempre quer defender coisas contrárias mundo vai outra direção colocar culpa bebida pra falar besteira desse tamanho entrevistado quis olhar cara monark melhores entrevista flow convidados dessa forma agrega,0
user ferrou vida sair drogado,0
esa vieja realmente decirle marica yaaaaaa,0
buraco q enfiei q odioooo,0
user user entregou pra imunizarem neh ate nisso otarios acreditam pqp surto coletivo eh gente,0
detalhe postei vou postar novo novo novo pq ridículo,0
mulher chata demais kkkkk querendo proposta maconheiro quer reclamar user,0
user user ah mama rola,0
user user user mtooooo foda p user videooooos d,0
user mano n parece htler bahiano,0
cara phoda,0
cara homem user homem lindo gostoso inteligente user,0
desgraça caraio buceta hoje porra,0
merda falar basta comentários ninguém merece tomar facada tão ruim,1
inveja bglh foda né falar própria torcida ngm quer pq n né kkkkk,0
dinheiro q mulherela terrível vai ter homem q suporte,0
cú besta,0
user normal porcos imundos raça maldita,0
odiar los heteros es una personalidad y es totalmente la mía las 640 am volviendo fiesta con un grupo asqueroso chillar,0
aí bicho babaca mano,0
necessário👏🏿👏🏿👏🏿 desde cedo crianças escutam coisas sobre lgbtqi escutam coisas ensinam olhar desrespeito tá hora falar naturalidade adultos complexados fazendo merda torto direita,0
caralho gordola milionário n 1 camisa brasil pqp url,0
dizer user condena homosexualismo user vídeo user neto homofobia,0
